                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                                       ""                                 "CRMATH"                               "20230330"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                                  log_LHe                                       pp                                      cno                             he_core_mass                              c_core_mass                              o_core_mass                        dynamic_timescale                             kh_timescale                              effective_T                                 log_Teff                               luminosity                        luminosity_ergs_s                                    log_L                                   radius                                    log_g                             log_center_T                           log_center_Rho                             log_center_P                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                 center_T                               center_Rho                                 center_P                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                            total_mass_h1                           total_mass_he4                             total_energy               total_gravitational_energy                    total_internal_energy                              num_retries                                num_iters                               Egrav_conv                               Ebind_conv                                Etot_conv                                 Ehe_conv                              Egrav_inter                              Ebind_inter                               Etot_inter                                Ehe_inter                              R_conv_base                                   R_core                               M_conv_env                                  M_inter                              mom_inertia 
                                       1                                      456                  1.0000000000000001E-005                 -4.9999999999999991E+000                  2.3000000000000004E+001                  3.4660233746378260E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -1.8932878937792321E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2691879282935016E+007                  9.8971930964302305E+002                  4.4085047944634207E+003                  3.6442913174449263E+000                  3.7777742945482561E+004                  1.4461319999530725E+038                  4.5772360071696205E+000                  3.3318736933977772E+002                  7.5441840420181672E-001                  5.6269429571452818E+000                 -5.1781891566128007E+000                  8.6749603564257374E+000                  8.6749603564257374E+000                 -5.1781891566128007E+000                  5.6269429571452818E+000                  4.2358732588324789E+005                  6.6345404058858471E-006                  4.7310807040678585E+008                  5.9593146496227134E-001                  8.7625434548847392E-001                  1.2286451475232729E+000                  7.5249999999999995E-001                  2.4497392706915525E-001                  4.3086042009827900E-004                  1.1725659556437187E-003                  1.7307499999999994E+001                  5.6344003225905714E+000                 -1.6133565297384406E+048                 -5.3650349919997355E+048                  3.7516784622612949E+048                                        0                                        2                 -5.3050857129787411E+048                 -2.3125213263318027E+048                 -1.5817440087151326E+048                 -2.1024782267427652E+048                 -5.8266324075810058E+044                  2.4489586077498335E+046                  2.7753863690429725E+046                  2.5434160158667514E+046                  1.8553674342625635E+012                  4.0058970744373550E+010                  4.5531114358943179E+034                  2.0230909414648701E+032                 -9.9999999999999997E+098 
                                       2                                      458                  2.1999999999999999E-005                 -4.9208187539523749E+000                  2.3000000000000004E+001                  3.4660233746378260E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -1.8932878777392940E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2691883126311567E+007                  9.8966546574432493E+002                  4.4085640881911286E+003                  3.6442971586012329E+000                  3.7779790660421975E+004                  1.4462103864809532E+038                  4.5772595471465483E+000                  3.3318743660401964E+002                  7.5441822885011478E-001                  5.6269429659994303E+000                 -5.1781891281484569E+000                  8.6749603934183384E+000                  8.6749603934183384E+000                 -5.1781891281484569E+000                  5.6269429659994303E+000                  4.2358733451910515E+005                  6.6345408407240824E-006                  4.7310811070547664E+008                  5.9593146496085980E-001                  8.7625434548847414E-001                  1.2286451475232729E+000                  7.5249999999999995E-001                  2.4497392706915525E-001                  4.3086042009827895E-004                  1.1725659556437187E-003                  1.7307499999999997E+001                  5.6344003225905697E+000                 -1.6133565845637188E+048                 -5.3650351024028167E+048                  3.7516785178390979E+048                                        0                                        3                 -5.3050858222780756E+048                 -2.3125213801712841E+048                 -1.5817440629334001E+048                 -2.1024782807590959E+048                 -5.8266325336673926E+044                  2.4489586564283659E+046                  2.7753864177437223E+046                  2.5434160645452833E+046                  1.8553673941250718E+012                  4.0058969888172783E+010                  4.5531114358943170E+034                  2.0230909414648849E+032                 -9.9999999999999997E+098 
                                       3                                      458                  3.6400000000000004E-005                 -4.8416375079047498E+000                  2.3000000000000004E+001                  3.4660233746378260E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -1.8932878588529128E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2691887723389544E+007                  9.8959090969935630E+002                  4.4086463230266199E+003                  3.6443052596067913E+000                  3.7782627876599749E+004                  1.4463189951162384E+038                  4.5772921609075796E+000                  3.3318751705903799E+002                  7.5441801911131634E-001                  5.6269429763879240E+000                 -5.1781890943790065E+000                  8.6749604371299220E+000                  8.6749604371299220E+000                 -5.1781890943790065E+000                  5.6269429763879240E+000                  4.2358734465147991E+005                  6.6345413566063124E-006                  4.7310815832363993E+008                  5.9593146495920934E-001                  8.7625434548847414E-001                  1.2286451475232729E+000                  7.5249999999999995E-001                  2.4497392706915525E-001                  4.3086042009827900E-004                  1.1725659556437187E-003                  1.7307500000000005E+001                  5.6344003225905723E+000                 -1.6133566503588586E+048                 -5.3650352321474659E+048                  3.7516785817886073E+048                                        0                                        2                 -5.3050859504392235E+048                 -2.3125214444571218E+048                 -1.5817441277270328E+048                 -2.1024783453123250E+048                 -5.8266326829695523E+044                  2.4489587133915153E+046                  2.7753864747327941E+046                  2.5434161215084317E+046                  1.8553673465973816E+012                  4.0058968868859604E+010                  4.5531114358943170E+034                  2.0230909414648596E+032                 -9.9999999999999997E+098 
                                       4                                      458                  5.3680000000000008E-005                 -4.7624562618571247E+000                  2.3000000000000004E+001                  3.4660233746378260E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -1.8932878357570655E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2691892145585455E+007                  9.8951324089847117E+002                  4.4087320632059700E+003                  3.6443137057650801E+000                  3.7785584730851311E+004                  1.4464321834969882E+038                  4.5773261473005773E+000                  3.3318759445337690E+002                  7.5441781735147428E-001                  5.6269429891296063E+000                 -5.1781890533790138E+000                  8.6749604903960851E+000                  8.6749604903960851E+000                 -5.1781890533790138E+000                  5.6269429891296063E+000                  4.2358735707902740E+005                  6.6345419829466607E-006                  4.7310821635029876E+008                  5.9593146495717830E-001                  8.7625434548847414E-001                  1.2286451475232729E+000                  7.5249999999999995E-001                  2.4497392706915525E-001                  4.3086042009827900E-004                  1.1725659556437187E-003                  1.7307499999999997E+001                  5.6344003225905697E+000                 -1.6133567293024518E+048                 -5.3650353911252838E+048                  3.7516786618228320E+048                                        0                                        2                 -5.3050861075006490E+048                 -2.3125215217115622E+048                 -1.5817442054715355E+048                 -2.1024784228214871E+048                 -5.8266328645240139E+044                  2.4489587834819356E+046                  2.7753865448551866E+046                  2.5434161915988520E+046                  1.8553672888023042E+012                  4.0058967627233154E+010                  4.5531114358943160E+034                  2.0230909414649241E+032                 -9.9999999999999997E+098 
                                       5                                      458                  7.4416000000000014E-005                 -4.6832750158095005E+000                  2.3000000000000004E+001                  3.4660233746378260E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -1.8932878070861154E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2691895651284873E+007                  9.8944614904384491E+002                  4.4088061886730411E+003                  3.6443210076401380E+000                  3.7788139917859880E+004                  1.4465299960556762E+038                  4.5773555147460385E+000                  3.3318765580779586E+002                  7.5441765740624467E-001                  5.6269430049914888E+000                 -5.1781890030561906E+000                  8.6749605561120706E+000                  8.6749605561120706E+000                 -5.1781890030561906E+000                  5.6269430049914888E+000                  4.2358737254985084E+005                  6.6345427517082198E-006                  4.7310828793945366E+008                  5.9593146495463933E-001                  8.7625434548847392E-001                  1.2286451475232727E+000                  7.5249999999999995E-001                  2.4497392706915525E-001                  4.3086042009827895E-004                  1.1725659556437187E-003                  1.7307499999999997E+001                  5.6344003225905714E+000                 -1.6133568240135681E+048                 -5.3650355891581860E+048                  3.7516787651446178E+048                                        0                                        2                 -5.3050863031973713E+048                 -2.3125216146335960E+048                 -1.5817442987471803E+048                 -2.1024785159029826E+048                 -5.8266330876798303E+044                  2.4489588714271913E+046                  2.7753866328408403E+046                  2.5434162795441082E+046                  1.8553672177630793E+012                  4.0058966098963409E+010                  4.5531114358943160E+034                  2.0230909414648971E+032                 -9.9999999999999997E+098 
                                       6                                      458                  9.9299200000000013E-005                 -4.6040937697618753E+000                  2.3000000000000004E+001                  3.4660233746378260E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -1.8932877716084572E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2691897940217821E+007                  9.8939491497268455E+002                  4.4088628655680141E+003                  3.6443265906264326E+000                  3.7790092166528579E+004                  1.4466047281347141E+038                  4.5773779511222523E+000                  3.3318769586717451E+002                  7.5441755297520852E-001                  5.6269430246636336E+000                 -5.1781889414021531E+000                  8.6749606369870094E+000                  8.6749606369870094E+000                 -5.1781889414021531E+000                  5.6269430246636336E+000                  4.2358739173699816E+005                  6.6345436935723077E-006                  4.7310837604236436E+008                  5.9593146495147875E-001                  8.7625434548847392E-001                  1.2286451475232729E+000                  7.5249999999999995E-001                  2.4497392706915525E-001                  4.3086042009827895E-004                  1.1725659556437187E-003                  1.7307499999999994E+001                  5.6344003225905697E+000                 -1.6133569376434230E+048                 -5.3650358349417139E+048                  3.7516788972982909E+048                                        0                                        2                 -5.3050865461364162E+048                 -2.3125217263783583E+048                 -1.5817444106577894E+048                 -2.1024786276750865E+048                 -5.8266333614029811E+044                  2.4489589812661901E+046                  2.7753867427305775E+046                  2.5434163893831054E+046                  1.8553671306253530E+012                  4.0058964222299751E+010                  4.5531114358943151E+034                  2.0230909414649119E+032                 -9.9999999999999997E+098 
                                       7                                      458                  1.2915904000000000E-004                 -4.5249125237142502E+000                  2.3000000000000004E+001                  3.4660233746378260E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -1.8932877280777571E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2691898995765129E+007                  9.8935955307879385E+002                  4.4089020773246111E+003                  3.6443304531584064E+000                  3.7791440772489063E+004                  1.4466563527708814E+038                  4.5773934494087838E+000                  3.3318771434065900E+002                  7.5441750481657444E-001                  5.6269430488430281E+000                 -5.1781888662927207E+000                  8.6749607358364358E+000                  8.6749607358364358E+000                 -5.1781888662927207E+000                  5.6269430488430281E+000                  4.2358741532027454E+005                  6.6345448409892733E-006                  4.7310848372620189E+008                  5.9593146494758376E-001                  8.7625434548847392E-001                  1.2286451475232729E+000                  7.5249999999999995E-001                  2.4497392706915525E-001                  4.3086042009827895E-004                  1.1725659556437187E-003                  1.7307500000000005E+001                  5.6344003225905723E+000                 -1.6133570739782165E+048                 -5.3650361371524526E+048                  3.7516790631742362E+048                                        0                                        2                 -5.3050868448970879E+048                 -2.3125218606838821E+048                 -1.5817445449323438E+048                 -2.1024787618670035E+048                 -5.8266336951693580E+044                  2.4489591169160818E+046                  2.7753868784433448E+046                  2.5434165250329967E+046                  1.8553670243721846E+012                  4.0058961931931358E+010                  4.5531114358943151E+034                  2.0230909414648870E+032                 -9.9999999999999997E+098 
                                       8                                      458                  1.6499084799999998E-004                 -4.4457312776666260E+000                  2.3000000000000004E+001                  3.4660233746378260E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -1.8932876750870168E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2691898932547359E+007                  9.8933767430025148E+002                  4.4089264633476441E+003                  3.6443328552725300E+000                  3.7792276639495125E+004                  1.4466883497598735E+038                  4.5774030549810094E+000                  3.3318771323426381E+002                  7.5441750770084259E-001                  5.6269430783160059E+000                 -5.1781887752880831E+000                  8.6749608558726763E+000                  8.6749608558726763E+000                 -5.1781887752880831E+000                  5.6269430783160059E+000                  4.2358744406662870E+005                  6.6345462312312343E-006                  4.7310861449040532E+008                  5.9593146494282778E-001                  8.7625434548847414E-001                  1.2286451475232729E+000                  7.5249999999999995E-001                  2.4497392706915525E-001                  4.3086042009827895E-004                  1.1725659556437187E-003                  1.7307500000000001E+001                  5.6344003225905697E+000                 -1.6133572375632892E+048                 -5.3650365055299887E+048                  3.7516792679666995E+048                                        0                                        2                 -5.3050872091056386E+048                 -2.3125220220173442E+048                 -1.5817447060473360E+048                 -2.1024789229488371E+048                 -5.8266340998618842E+044                  2.4489592827217943E+046                  2.7753870443261030E+046                  2.5434166908387101E+046                  1.8553668955394009E+012                  4.0058959152842751E+010                  4.5531114358943142E+034                  2.0230909414649004E+032                 -9.9999999999999997E+098 
                                       9                                      458                  2.0798901759999997E-004                 -4.3665500316190009E+000                  2.3000000000000004E+001                  3.4660233746378260E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -1.8932876109585539E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2691897904390888E+007                  9.8932612572709502E+002                  4.4089395084112048E+003                  3.6443341402544380E+000                  3.7792719836237789E+004                  1.4467053153311827E+038                  4.5774081479996962E+000                  3.3318769524015545E+002                  7.5441755460978832E-001                  5.6269431140200412E+000                 -5.1781886654738338E+000                  8.6749610009301872E+000                  8.6749610009301872E+000                 -5.1781886654738338E+000                  5.6269431140200412E+000                  4.2358747889042308E+005                  6.6345479088206008E-006                  4.7310877251214415E+008                  5.9593146493705962E-001                  8.7625434548847414E-001                  1.2286451475232729E+000                  7.5249999999999995E-001                  2.4497392706915525E-001                  4.3086042009827895E-004                  1.1725659556437187E-003                  1.7307499999999997E+001                  5.6344003225905714E+000                 -1.6133574338531918E+048                 -5.3650369516802238E+048                  3.7516795178270320E+048                                        0                                        2                 -5.3050876502324264E+048                 -2.3125222157370696E+048                 -1.5817448993747455E+048                 -2.1024791162840934E+048                 -5.8266345884785076E+044                  2.4489594838543257E+046                  2.7753872455522098E+046                  2.5434168919712405E+046                  1.8553667399889080E+012                  4.0058955795426918E+010                  4.5531114358943142E+034                  2.0230909414648733E+032                 -9.9999999999999997E+098 
